Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-01-10 14:42,1.969,0.072,0,0,0,0,v
2017-01-10 14:48,1.992,0.045,0,0,0,0,v
2017-01-10 14:54,2.026,0.063,0,0,0,0,v
2017-01-10 15:00,2.044,0.063,0,0,0,0,v
2017-01-10 15:06,2.068,0.066,0,0,0,0,v
2017-01-10 15:12,2.082,0.064,0,0,0,0,v
2017-01-10 15:18,2.067,0.055,0,0,0,0,v
2017-01-10 15:24,2.093,0.059,0,0,0,0,v
2017-01-10 15:30,2.097,0.056,0,0,0,0,v
2017-01-10 15:36,2.101,0.062,0,0,0,0,v
2017-01-10 15:42,2.130,0.071,0,0,0,0,v
2017-01-10 15:48,2.147,0.072,0,0,0,0,v
2017-01-10 15:54,2.131,0.068,0,0,0,0,v
2017-01-10 16:00,2.144,0.063,0,0,0,0,v
2017-01-10 16:06,2.132,0.066,0,0,0,0,v
2017-01-10 16:12,2.126,0.052,0,0,0,0,v
2017-01-10 16:18,2.121,0.056,0,0,0,0,v
2017-01-10 16:24,2.110,0.064,0,0,0,0,v
2017-01-10 16:30,2.097,0.055,0,0,0,0,v
2017-01-10 16:36,2.091,0.072,0,0,0,0,v
2017-01-10 16:42,2.085,0.046,0,0,0,0,v
2017-01-10 16:48,2.048,0.057,0,0,0,0,v
2017-01-10 16:54,2.053,0.062,0,0,0,0,v
2017-01-10 17:00,2.046,0.070,0,0,0,0,v
2017-01-10 17:06,2.017,0.064,0,0,0,0,v
2017-01-10 17:12,1.984,0.063,0,0,0,0,v
2017-01-10 17:18,1.938,0.055,0,0,0,0,v
2017-01-10 17:24,1.911,0.073,0,0,0,0,v
2017-01-10 17:30,1.900,0.062,0,0,0,0,v
2017-01-10 17:36,1.891,0.067,0,0,0,0,v
2017-01-10 17:42,1.828,0.053,0,0,0,0,v
2017-01-10 17:48,1.782,0.060,0,0,0,0,v
2017-01-10 17:54,1.748,0.062,0,0,0,0,v
2017-01-10 18:00,1.717,0.057,0,0,0,0,v
2017-01-10 18:06,1.658,0.052,0,0,0,0,v
2017-01-10 18:12,1.633,0.045,0,0,0,0,v
2017-01-10 18:18,1.602,0.046,0,0,0,0,v
2017-01-10 18:24,1.547,0.060,0,0,0,0,v
2017-01-10 18:30,1.519,0.059,0,0,0,0,v
2017-01-10 18:36,1.448,0.049,0,0,0,0,v
2017-01-10 18:42,1.409,0.064,0,0,0,0,v
2017-01-10 18:48,1.370,0.055,0,0,0,0,v
2017-01-10 18:54,1.319,0.057,0,0,0,0,v
2017-01-10 19:00,1.263,0.057,0,0,0,0,v
2017-01-10 19:06,1.215,0.054,0,0,0,0,v
2017-01-10 19:12,1.175,0.041,0,0,0,0,v
2017-01-10 19:18,1.105,0.061,0,0,0,0,v
2017-01-10 19:24,1.088,0.052,0,0,0,0,v
2017-01-10 19:30,1.005,0.052,0,0,0,0,v
2017-01-10 19:36,0.954,0.052,0,0,0,0,v
2017-01-10 19:42,0.905,0.057,0,0,0,0,v
2017-01-10 19:48,0.849,0.044,0,0,0,0,v
2017-01-10 19:54,0.807,0.040,0,0,0,0,v
2017-01-10 20:00,0.758,0.037,0,0,0,0,v
2017-01-10 20:06,0.697,0.052,0,0,0,0,v
2017-01-10 20:12,0.656,0.045,0,0,0,0,v
2017-01-10 20:18,0.622,0.046,0,0,0,0,v
2017-01-10 20:24,0.553,0.037,0,0,0,0,v
2017-01-10 20:30,0.486,0.033,0,0,0,0,v
2017-01-10 20:36,0.445,0.039,0,0,0,0,v
2017-01-10 20:42,0.406,0.030,0,0,0,0,v
2017-01-10 20:48,0.377,0.045,0,0,0,0,v
2017-01-10 20:54,0.336,0.042,0,0,0,0,v
2017-01-10 21:00,0.257,0.032,0,0,0,0,v
2017-01-10 21:06,0.230,0.039,0,0,0,0,v
2017-01-10 21:12,0.220,0.044,0,0,0,0,v
2017-01-10 21:18,0.171,0.033,0,0,0,0,v
2017-01-10 21:24,0.104,0.047,0,0,0,0,v
2017-01-10 21:30,0.081,0.032,0,0,0,0,v
2017-01-10 21:36,0.034,0.031,0,0,0,0,v
2017-01-10 21:42,0.003,0.038,0,0,0,0,v
2017-01-10 21:48,-0.042,0.030,0,0,0,0,v
2017-01-10 21:54,-0.042,0.031,0,0,0,0,v
2017-01-10 22:00,-0.066,0.029,0,0,0,0,v
2017-01-10 22:06,-0.076,0.035,0,0,0,0,v
2017-01-10 22:12,-0.100,0.037,0,0,0,0,v
2017-01-10 22:18,-0.176,0.039,0,0,0,0,v
2017-01-10 22:24,-0.174,0.029,0,0,0,0,v
2017-01-10 22:30,-0.206,0.042,0,0,0,0,v
2017-01-10 22:36,-0.212,0.038,0,0,0,0,v
2017-01-10 22:42,-0.188,0.031,0,0,0,0,v
2017-01-10 22:48,-0.236,0.032,0,0,0,0,v
2017-01-10 22:54,-0.254,0.029,0,0,0,0,v
2017-01-10 23:00,-0.255,0.029,0,0,0,0,v
2017-01-10 23:06,-0.255,0.032,0,0,0,0,v
2017-01-10 23:12,-0.236,0.047,0,0,0,0,v
2017-01-10 23:18,-0.233,0.030,0,0,0,0,v
2017-01-10 23:24,-0.226,0.037,0,0,0,0,v
2017-01-10 23:30,-0.249,0.037,0,0,0,0,v
2017-01-10 23:36,-0.237,0.045,0,0,0,0,v
2017-01-10 23:42,-0.221,0.039,0,0,0,0,v
2017-01-10 23:48,-0.194,0.038,0,0,0,0,v
2017-01-10 23:54,-0.162,0.036,0,0,0,0,v
2017-01-11 00:00,-0.168,0.032,0,0,0,0,v
2017-01-11 00:06,-0.166,0.033,0,0,0,0,v
2017-01-11 00:12,-0.155,0.045,0,0,0,0,v
2017-01-11 00:18,-0.126,0.039,0,0,0,0,v
2017-01-11 00:24,-0.050,0.039,0,0,0,0,v
2017-01-11 00:30,-0.053,0.033,0,0,0,0,v
2017-01-11 00:36,-0.051,0.046,0,0,0,0,v
2017-01-11 00:42,-0.027,0.038,0,0,0,0,v
2017-01-11 00:48,-0.006,0.044,0,0,0,0,v
2017-01-11 00:54,0.092,0.038,0,0,0,0,v
2017-01-11 01:00,0.122,0.045,0,0,0,0,v
2017-01-11 01:06,0.161,0.059,0,0,0,0,v
2017-01-11 01:12,0.099,0.047,0,0,0,0,v
2017-01-11 01:18,0.111,0.040,0,0,0,0,v
2017-01-11 01:24,0.238,0.044,0,0,0,0,v
2017-01-11 01:30,0.263,0.058,0,0,0,0,v
2017-01-11 01:36,0.314,0.071,0,0,0,0,v
2017-01-11 01:42,0.330,0.063,0,0,0,0,v
2017-01-11 01:48,0.311,0.055,0,0,0,0,v
2017-01-11 01:54,0.373,0.056,0,0,0,0,v
2017-01-11 02:00,0.430,0.060,0,0,0,0,v
2017-01-11 02:06,0.503,0.070,0,0,0,0,v
2017-01-11 02:12,0.523,0.051,0,0,0,0,v
2017-01-11 02:18,0.581,0.104,0,0,0,0,v
2017-01-11 02:24,0.596,0.082,0,0,0,0,v
2017-01-11 02:30,0.610,0.083,0,0,0,0,v
2017-01-11 02:36,0.638,0.103,0,0,0,0,v
2017-01-11 02:42,0.748,0.125,0,0,0,0,v
2017-01-11 02:48,0.812,0.112,0,0,0,0,v
2017-01-11 02:54,0.812,0.090,0,0,0,0,v
2017-01-11 03:00,0.816,0.066,0,0,0,0,v
2017-01-11 03:06,0.858,0.068,0,0,0,0,v
2017-01-11 03:12,0.925,0.088,0,0,0,0,v
2017-01-11 03:18,0.944,0.077,0,0,0,0,v
2017-01-11 03:24,0.978,0.099,0,0,0,0,v
2017-01-11 03:30,1.039,0.124,0,0,0,0,v
2017-01-11 03:36,1.078,0.069,0,0,0,0,v
2017-01-11 03:42,1.082,0.061,0,0,0,0,v
2017-01-11 03:48,1.108,0.064,0,0,0,0,v
2017-01-11 03:54,1.144,0.092,0,0,0,0,v
2017-01-11 04:00,1.187,0.066,0,0,0,0,v
2017-01-11 04:06,1.189,0.077,0,0,0,0,v
2017-01-11 04:12,1.215,0.063,0,0,0,0,v
2017-01-11 04:18,1.250,0.098,0,0,0,0,v
2017-01-11 04:24,1.288,0.054,0,0,0,0,v
2017-01-11 04:30,1.286,0.098,0,0,0,0,v
2017-01-11 04:36,1.349,0.082,0,0,0,0,v
2017-01-11 04:42,1.370,0.067,0,0,0,0,v
2017-01-11 04:48,1.354,0.103,0,0,0,0,v
2017-01-11 04:54,1.348,0.097,0,0,0,0,v
2017-01-11 05:00,1.389,0.060,0,0,0,0,v
2017-01-11 05:06,1.410,0.086,0,0,0,0,v
2017-01-11 05:12,1.441,0.107,0,0,0,0,v
2017-01-11 05:18,1.408,0.084,0,0,0,0,v
2017-01-11 05:24,1.482,0.090,0,0,0,0,v
2017-01-11 05:30,1.399,0.066,0,0,0,0,v
2017-01-11 05:36,1.473,0.055,0,0,0,0,v
2017-01-11 05:42,1.431,0.071,0,0,0,0,v
2017-01-11 05:48,1.476,0.088,0,0,0,0,v
2017-01-11 05:54,1.448,0.088,0,0,0,0,v
2017-01-11 06:00,1.406,0.071,0,0,0,0,v
2017-01-11 06:06,1.475,0.075,0,0,0,0,v
2017-01-11 06:12,1.444,0.071,0,0,0,0,v
2017-01-11 06:18,1.456,0.086,0,0,0,0,v
2017-01-11 06:24,1.422,0.079,0,0,0,0,v
2017-01-11 06:30,1.429,0.097,0,0,0,0,v
2017-01-11 06:36,1.395,0.076,0,0,0,0,v
2017-01-11 06:42,1.395,0.088,0,0,0,0,v
2017-01-11 06:48,1.415,0.083,0,0,0,0,v
2017-01-11 06:54,1.375,0.075,0,0,0,0,v
2017-01-11 07:00,1.356,0.100,0,0,0,0,v
2017-01-11 07:06,1.320,0.081,0,0,0,0,v
2017-01-11 07:12,1.382,0.124,0,0,0,0,v
2017-01-11 07:18,1.315,0.086,0,0,0,0,v
2017-01-11 07:24,1.302,0.075,0,0,0,0,v
2017-01-11 07:30,1.297,0.109,0,0,0,0,v
2017-01-11 07:36,1.307,0.113,0,0,0,0,v
2017-01-11 07:42,1.203,0.118,0,0,0,0,v
2017-01-11 07:48,1.227,0.074,0,0,0,0,v
2017-01-11 07:54,1.220,0.076,0,0,0,0,v
2017-01-11 08:00,1.178,0.107,0,0,0,0,v
2017-01-11 08:06,1.194,0.090,0,0,0,0,v
2017-01-11 08:12,1.157,0.066,0,0,0,0,v
2017-01-11 08:18,1.123,0.092,0,0,0,0,v
2017-01-11 08:24,1.089,0.078,0,0,0,0,v
2017-01-11 08:30,1.118,0.066,0,0,0,0,v
2017-01-11 08:36,1.096,0.080,0,0,0,0,v
2017-01-11 08:42,1.070,0.056,0,0,0,0,v
2017-01-11 08:48,1.040,0.094,0,0,0,0,v
2017-01-11 08:54,0.999,0.087,0,0,0,0,v
2017-01-11 09:00,1.044,0.087,0,0,0,0,v
2017-01-11 09:06,0.977,0.119,0,0,0,0,v
2017-01-11 09:12,0.981,0.069,0,0,0,0,v
2017-01-11 09:18,0.963,0.083,0,0,0,0,v
2017-01-11 09:24,0.919,0.127,0,0,0,0,v
2017-01-11 09:30,0.933,0.089,0,0,0,0,v
2017-01-11 09:36,0.879,0.074,0,0,0,0,v
2017-01-11 09:42,0.875,0.085,0,0,0,0,v
2017-01-11 09:48,0.906,0.095,0,0,0,0,v
2017-01-11 09:54,0.872,0.074,0,0,0,0,v
2017-01-11 10:00,0.867,0.062,0,0,0,0,v
2017-01-11 10:06,0.858,0.065,0,0,0,0,v
2017-01-11 10:12,0.818,0.066,0,0,0,0,v
2017-01-11 10:18,0.828,0.088,0,0,0,0,v
2017-01-11 10:24,0.822,0.077,0,0,0,0,v
2017-01-11 10:30,0.857,0.073,0,0,0,0,v
2017-01-11 10:36,0.838,0.108,0,0,0,0,v
2017-01-11 10:42,0.837,0.081,0,0,0,0,v
2017-01-11 10:48,0.844,0.074,0,0,0,0,v
2017-01-11 10:54,0.849,0.068,0,0,0,0,v
2017-01-11 11:00,0.861,0.062,0,0,0,0,v
2017-01-11 11:06,0.844,0.068,0,0,0,0,v
2017-01-11 11:12,0.842,0.066,0,0,0,0,v
2017-01-11 11:18,0.905,0.071,0,0,0,0,v
2017-01-11 11:24,0.876,0.095,0,0,0,0,v
2017-01-11 11:30,0.912,0.056,0,0,0,0,v
2017-01-11 11:36,0.900,0.074,0,0,0,0,v
2017-01-11 11:42,0.949,0.066,0,0,0,0,v
2017-01-11 11:48,0.963,0.069,0,0,0,0,v
2017-01-11 11:54,0.977,0.076,0,0,0,0,v
2017-01-11 12:00,0.980,0.061,0,0,0,0,v
2017-01-11 12:06,1.030,0.066,0,0,0,0,v
2017-01-11 12:12,1.032,0.060,0,0,0,0,v
2017-01-11 12:18,1.043,0.074,0,0,0,0,v
2017-01-11 12:24,1.104,0.073,0,0,0,0,v
2017-01-11 12:30,1.113,0.062,0,0,0,0,v
2017-01-11 12:36,1.166,0.057,0,0,0,0,v
2017-01-11 12:42,1.193,0.060,0,0,0,0,v
2017-01-11 12:48,1.194,0.065,0,0,0,0,v
2017-01-11 12:54,1.220,0.069,0,0,0,0,v
2017-01-11 13:00,1.281,0.064,0,0,0,0,v
2017-01-11 13:06,1.320,0.058,0,0,0,0,v
2017-01-11 13:12,1.339,0.083,0,0,0,0,v
2017-01-11 13:18,1.377,0.076,0,0,0,0,v
2017-01-11 13:24,1.413,0.068,0,0,0,0,v
2017-01-11 13:30,1.446,0.068,0,0,0,0,v
2017-01-11 13:36,1.472,0.071,0,0,0,0,v
2017-01-11 13:42,1.513,0.072,0,0,0,0,v
2017-01-11 13:48,1.550,0.082,0,0,0,0,v
2017-01-11 13:54,1.572,0.063,0,0,0,0,v
2017-01-11 14:00,1.605,0.061,0,0,0,0,v
2017-01-11 14:06,1.623,0.080,0,0,0,0,v
2017-01-11 14:12,1.679,0.064,0,0,0,0,v
2017-01-11 14:18,1.712,0.070,0,0,0,0,v
2017-01-11 14:24,1.715,0.073,0,0,0,0,v
2017-01-11 14:30,1.780,0.061,0,0,0,0,v
2017-01-11 14:36,1.791,0.074,0,0,0,0,v
2017-01-11 14:42,1.796,0.057,0,0,0,0,v
2017-01-11 14:48,1.868,0.058,0,0,0,0,v
2017-01-11 14:54,1.904,0.078,0,0,0,0,v
2017-01-11 15:00,1.924,0.078,0,0,0,0,v
2017-01-11 15:06,1.959,0.072,0,0,0,0,v
2017-01-11 15:12,1.986,0.081,0,0,0,0,v
2017-01-11 15:18,2.006,0.055,0,0,0,0,v
2017-01-11 15:24,2.038,0.063,0,0,0,0,v
2017-01-11 15:30,2.059,0.078,0,0,0,0,v
2017-01-11 15:36,2.060,0.067,0,0,0,0,v
2017-01-11 15:42,2.071,0.060,0,0,0,0,v
2017-01-11 15:48,2.102,0.072,0,0,0,0,v
2017-01-11 15:54,2.108,0.097,0,0,0,0,v
2017-01-11 16:00,2.151,0.054,0,0,0,0,v
2017-01-11 16:06,2.133,0.068,0,0,0,0,v
2017-01-11 16:12,2.155,0.074,0,0,0,0,v
2017-01-11 16:18,2.173,0.069,0,0,0,0,v
2017-01-11 16:24,2.204,0.078,0,0,0,0,v
2017-01-11 16:30,2.199,0.080,0,0,0,0,v
2017-01-11 16:36,2.212,0.077,0,0,0,0,v
2017-01-11 16:42,2.189,0.069,0,0,0,0,v
2017-01-11 16:48,2.205,0.074,0,0,0,0,v
2017-01-11 16:54,2.181,0.053,0,0,0,0,v
2017-01-11 17:00,2.203,0.093,0,0,0,0,v
2017-01-11 17:06,2.198,0.070,0,0,0,0,v
2017-01-11 17:12,2.182,0.089,0,0,0,0,v
2017-01-11 17:18,2.189,0.083,0,0,0,0,v
2017-01-11 17:24,2.195,0.069,0,0,0,0,v
2017-01-11 17:30,2.125,0.072,0,0,0,0,v
2017-01-11 17:36,2.129,0.077,0,0,0,0,v
2017-01-11 17:42,2.124,0.096,0,0,0,0,v
2017-01-11 17:48,2.118,0.079,0,0,0,0,v
2017-01-11 17:54,2.070,0.088,0,0,0,0,v
2017-01-11 18:00,2.021,0.079,0,0,0,0,v
2017-01-11 18:06,2.008,0.093,0,0,0,0,v
2017-01-11 18:12,1.949,0.072,0,0,0,0,v
2017-01-11 18:18,1.919,0.084,0,0,0,0,v
2017-01-11 18:24,1.901,0.080,0,0,0,0,v
2017-01-11 18:30,1.878,0.098,0,0,0,0,v
2017-01-11 18:36,1.819,0.101,0,0,0,0,v
2017-01-11 18:42,1.771,0.096,0,0,0,0,v
2017-01-11 18:48,1.769,0.073,0,0,0,0,v
2017-01-11 18:54,1.716,0.080,0,0,0,0,v
2017-01-11 19:00,1.661,0.078,0,0,0,0,v
2017-01-11 19:06,1.608,0.073,0,0,0,0,v
2017-01-11 19:12,1.547,0.103,0,0,0,0,v
2017-01-11 19:18,1.554,0.090,0,0,0,0,v
2017-01-11 19:24,1.480,0.072,0,0,0,0,v
2017-01-11 19:30,1.396,0.107,0,0,0,0,v
2017-01-11 19:36,1.347,0.059,0,0,0,0,v
2017-01-11 19:42,1.307,0.083,0,0,0,0,v
2017-01-11 19:48,1.271,0.083,0,0,0,0,v
2017-01-11 19:54,1.211,0.077,0,0,0,0,v
2017-01-11 20:00,1.177,0.099,0,0,0,0,v
2017-01-11 20:06,1.092,0.105,0,0,0,0,v
2017-01-11 20:12,1.064,0.064,0,0,0,0,v
2017-01-11 20:18,1.023,0.082,0,0,0,0,v
2017-01-11 20:24,0.950,0.072,0,0,0,0,v
2017-01-11 20:30,0.884,0.093,0,0,0,0,v
2017-01-11 20:36,0.842,0.071,0,0,0,0,v
2017-01-11 20:42,0.769,0.081,0,0,0,0,v
2017-01-11 20:48,0.745,0.075,0,0,0,0,v
2017-01-11 20:54,0.645,0.059,0,0,0,0,v
2017-01-11 21:00,0.591,0.064,0,0,0,0,v
2017-01-11 21:06,0.559,0.064,0,0,0,0,v
2017-01-11 21:12,0.517,0.058,0,0,0,0,v
2017-01-11 21:18,0.486,0.089,0,0,0,0,v
2017-01-11 21:24,0.420,0.074,0,0,0,0,v
2017-01-11 21:30,0.362,0.072,0,0,0,0,v
2017-01-11 21:36,0.312,0.070,0,0,0,0,v
2017-01-11 21:42,0.262,0.077,0,0,0,0,v
2017-01-11 21:48,0.252,0.062,0,0,0,0,v
2017-01-11 21:54,0.183,0.070,0,0,0,0,v
2017-01-11 22:00,0.099,0.053,0,0,0,0,v
2017-01-11 22:06,0.094,0.070,0,0,0,0,v
2017-01-11 22:12,0.050,0.102,0,0,0,0,v
2017-01-11 22:18,0.059,0.091,0,0,0,0,v
2017-01-11 22:24,-0.007,0.061,0,0,0,0,v
2017-01-11 22:30,-0.017,0.060,0,0,0,0,v
2017-01-11 22:36,-0.080,0.076,0,0,0,0,v
2017-01-11 22:42,-0.119,0.060,0,0,0,0,v
2017-01-11 22:48,-0.144,0.083,0,0,0,0,v
2017-01-11 22:54,-0.207,0.057,0,0,0,0,v
2017-01-11 23:00,-0.191,0.056,0,0,0,0,v
2017-01-11 23:06,-0.243,0.060,0,0,0,0,v
2017-01-11 23:12,-0.240,0.059,0,0,0,0,v
2017-01-11 23:18,-0.274,0.071,0,0,0,0,v
2017-01-11 23:24,-0.228,0.075,0,0,0,0,v
2017-01-11 23:30,-0.267,0.068,0,0,0,0,v
2017-01-11 23:36,-0.306,0.048,0,0,0,0,v
2017-01-11 23:42,-0.307,0.049,0,0,0,0,v
2017-01-11 23:48,-0.339,0.054,0,0,0,0,v
2017-01-11 23:54,-0.294,0.080,0,0,0,0,v
2017-01-12 00:00,-0.261,0.056,0,0,0,0,v
2017-01-12 00:06,-0.340,0.055,0,0,0,0,v
2017-01-12 00:12,-0.319,0.063,0,0,0,0,v
2017-01-12 00:18,-0.290,0.080,0,0,0,0,v
2017-01-12 00:24,-0.265,0.073,0,0,0,0,v
2017-01-12 00:30,-0.321,0.047,0,0,0,0,v
2017-01-12 00:36,-0.286,0.057,0,0,0,0,v
2017-01-12 00:42,-0.261,0.085,0,0,0,0,v
2017-01-12 00:48,-0.199,0.055,0,0,0,0,v
2017-01-12 00:54,-0.218,0.061,0,0,0,0,v
2017-01-12 01:00,-0.218,0.040,0,0,0,0,v
2017-01-12 01:06,-0.187,0.037,0,0,0,0,v
2017-01-12 01:12,-0.164,0.055,0,0,0,0,v
2017-01-12 01:18,-0.111,0.053,0,0,0,0,v
2017-01-12 01:24,-0.080,0.056,0,0,0,0,v
2017-01-12 01:30,-0.092,0.059,0,0,0,0,v
2017-01-12 01:36,-0.077,0.068,0,0,0,0,v
2017-01-12 01:42,-0.044,0.079,0,0,0,0,v
2017-01-12 01:48,0.040,0.051,0,0,0,0,v
2017-01-12 01:54,0.056,0.056,0,0,0,0,v
2017-01-12 02:00,0.075,0.074,0,0,0,0,v
2017-01-12 02:06,0.121,0.060,0,0,0,0,v
2017-01-12 02:12,0.163,0.064,0,0,0,0,v
2017-01-12 02:18,0.184,0.053,0,0,0,0,v
2017-01-12 02:24,0.234,0.058,0,0,0,0,v
2017-01-12 02:30,0.266,0.057,0,0,0,0,v
2017-01-12 02:36,0.327,0.065,0,0,0,0,v
2017-01-12 02:42,0.340,0.066,0,0,0,0,v
2017-01-12 02:48,0.367,0.091,0,0,0,0,v
2017-01-12 02:54,0.423,0.050,0,0,0,0,v
2017-01-12 03:00,0.487,0.062,0,0,0,0,v
2017-01-12 03:06,0.543,0.080,0,0,0,0,v
2017-01-12 03:12,0.559,0.069,0,0,0,0,v
2017-01-12 03:18,0.577,0.074,0,0,0,0,v
2017-01-12 03:24,0.640,0.075,0,0,0,0,v
2017-01-12 03:30,0.635,0.065,0,0,0,0,v
2017-01-12 03:36,0.665,0.105,0,0,0,0,v
2017-01-12 03:42,0.773,0.061,0,0,0,0,v
2017-01-12 03:48,0.814,0.052,0,0,0,0,v
2017-01-12 03:54,0.840,0.074,0,0,0,0,v
2017-01-12 04:00,0.914,0.068,0,0,0,0,v
2017-01-12 04:06,0.901,0.057,0,0,0,0,v
2017-01-12 04:12,0.933,0.065,0,0,0,0,v
2017-01-12 04:18,0.979,0.088,0,0,0,0,v
2017-01-12 04:24,1.038,0.117,0,0,0,0,v
2017-01-12 04:30,1.117,0.051,0,0,0,0,v
2017-01-12 04:36,1.111,0.065,0,0,0,0,v
2017-01-12 04:42,1.134,0.061,0,0,0,0,v
2017-01-12 04:48,1.176,0.088,0,0,0,0,v
2017-01-12 04:54,1.215,0.100,0,0,0,0,v
2017-01-12 05:00,1.229,0.059,0,0,0,0,v
2017-01-12 05:06,1.230,0.111,0,0,0,0,v
2017-01-12 05:12,1.252,0.071,0,0,0,0,v
2017-01-12 05:18,1.277,0.071,0,0,0,0,v
2017-01-12 05:24,1.319,0.059,0,0,0,0,v
2017-01-12 05:30,1.361,0.062,0,0,0,0,v
2017-01-12 05:36,1.377,0.097,0,0,0,0,v
2017-01-12 05:42,1.357,0.079,0,0,0,0,v
2017-01-12 05:48,1.398,0.109,0,0,0,0,v
2017-01-12 05:54,1.426,0.059,0,0,0,0,v
2017-01-12 06:00,1.400,0.067,0,0,0,0,v
2017-01-12 06:06,1.393,0.087,0,0,0,0,v
2017-01-12 06:12,1.455,0.068,0,0,0,0,v
2017-01-12 06:18,1.440,0.068,0,0,0,0,v
2017-01-12 06:24,1.456,0.054,0,0,0,0,v
2017-01-12 06:30,1.464,0.066,0,0,0,0,v
2017-01-12 06:36,1.471,0.100,0,0,0,0,v
2017-01-12 06:42,1.485,0.083,0,0,0,0,v
2017-01-12 06:48,1.484,0.077,0,0,0,0,v
2017-01-12 06:54,1.486,0.064,0,0,0,0,v
2017-01-12 07:00,1.486,0.063,0,0,0,0,v
2017-01-12 07:06,1.438,0.070,0,0,0,0,v
2017-01-12 07:12,1.444,0.068,0,0,0,0,v
2017-01-12 07:18,1.433,0.084,0,0,0,0,v
2017-01-12 07:24,1.421,0.068,0,0,0,0,v
2017-01-12 07:30,1.443,0.078,0,0,0,0,v
2017-01-12 07:36,1.431,0.084,0,0,0,0,v
2017-01-12 07:42,1.414,0.055,0,0,0,0,v
2017-01-12 07:48,1.389,0.066,0,0,0,0,v
2017-01-12 07:54,1.355,0.076,0,0,0,0,v
2017-01-12 08:00,1.361,0.061,0,0,0,0,v
2017-01-12 08:06,1.327,0.068,0,0,0,0,v
2017-01-12 08:12,1.320,0.063,0,0,0,0,v
2017-01-12 08:18,1.309,0.066,0,0,0,0,v
2017-01-12 08:24,1.298,0.062,0,0,0,0,v
2017-01-12 08:30,1.294,0.053,0,0,0,0,v
2017-01-12 08:36,1.286,0.075,0,0,0,0,v
2017-01-12 08:42,1.241,0.054,0,0,0,0,v
2017-01-12 08:48,1.214,0.081,0,0,0,0,v
2017-01-12 08:54,1.180,0.048,0,0,0,0,v
2017-01-12 09:00,1.172,0.052,0,0,0,0,v
2017-01-12 09:06,1.150,0.059,0,0,0,0,v
2017-01-12 09:12,1.119,0.056,0,0,0,0,v
2017-01-12 09:18,1.112,0.052,0,0,0,0,v
2017-01-12 09:24,1.114,0.044,0,0,0,0,v
2017-01-12 09:30,1.079,0.067,0,0,0,0,v
2017-01-12 09:36,1.056,0.062,0,0,0,0,v
2017-01-12 09:42,1.039,0.080,0,0,0,0,v
2017-01-12 09:48,1.049,0.059,0,0,0,0,v
2017-01-12 09:54,1.008,0.056,0,0,0,0,v
2017-01-12 10:00,0.966,0.066,0,0,0,0,v
2017-01-12 10:06,0.974,0.071,0,0,0,0,v
2017-01-12 10:12,0.964,0.055,0,0,0,0,v
2017-01-12 10:18,0.949,0.051,0,0,0,0,v
2017-01-12 10:24,0.946,0.066,0,0,0,0,v
2017-01-12 10:30,0.937,0.048,0,0,0,0,v
2017-01-12 10:36,0.899,0.051,0,0,0,0,v
2017-01-12 10:42,0.863,0.096,0,0,0,0,v
2017-01-12 10:48,0.886,0.063,0,0,0,0,v
2017-01-12 10:54,0.874,0.057,0,0,0,0,v
2017-01-12 11:00,0.870,0.052,0,0,0,0,v
2017-01-12 11:06,0.856,0.074,0,0,0,0,v
2017-01-12 11:12,0.883,0.049,0,0,0,0,v
2017-01-12 11:18,0.873,0.045,0,0,0,0,v
2017-01-12 11:24,0.852,0.056,0,0,0,0,v
2017-01-12 11:30,0.844,0.053,0,0,0,0,v
2017-01-12 11:36,0.867,0.047,0,0,0,0,v
2017-01-12 11:42,0.856,0.050,0,0,0,0,v
2017-01-12 11:48,0.871,0.058,0,0,0,0,v
2017-01-12 11:54,0.914,0.062,0,0,0,0,v
2017-01-12 12:00,0.881,0.063,0,0,0,0,v
2017-01-12 12:06,0.913,0.052,0,0,0,0,v
2017-01-12 12:12,0.883,0.047,0,0,0,0,v
2017-01-12 12:18,0.928,0.039,0,0,0,0,v
2017-01-12 12:24,0.924,0.054,0,0,0,0,v
2017-01-12 12:30,0.944,0.054,0,0,0,0,v
2017-01-12 12:36,0.986,0.055,0,0,0,0,v
2017-01-12 12:42,1.019,0.101,0,0,0,0,v
2017-01-12 12:48,1.020,0.054,0,0,0,0,v
2017-01-12 12:54,1.036,0.055,0,0,0,0,v
2017-01-12 13:00,1.059,0.073,0,0,0,0,v
2017-01-12 13:06,1.099,0.064,0,0,0,0,v
2017-01-12 13:12,1.122,0.045,0,0,0,0,v
2017-01-12 13:18,1.137,0.055,0,0,0,0,v
2017-01-12 13:24,1.131,0.053,0,0,0,0,v
2017-01-12 13:30,1.206,0.069,0,0,0,0,v
2017-01-12 13:36,1.237,0.060,0,0,0,0,v
2017-01-12 13:42,1.291,0.081,0,0,0,0,v
2017-01-12 13:48,1.299,0.061,0,0,0,0,v
2017-01-12 13:54,1.307,0.054,0,0,0,0,v
2017-01-12 14:00,1.347,0.055,0,0,0,0,v
2017-01-12 14:06,1.391,0.050,0,0,0,0,v
2017-01-12 14:12,1.435,0.049,0,0,0,0,v
2017-01-12 14:18,1.452,0.056,0,0,0,0,v
2017-01-12 14:24,1.484,0.059,0,0,0,0,v
2017-01-12 14:30,1.533,0.053,0,0,0,0,v
