anio,mes,dia,hora(utc),altura(mm)
2016,10,8,16,990 
2016,10,8,17,1054 
2016,10,8,18,1122 
2016,10,8,19,1181 
2016,10,8,20,1211 
2016,10,8,21,1196 
2016,10,8,22,1132 
2016,10,8,23,NaN 
2016,10,9,0,872 
2016,10,9,1,707 
2016,10,9,2,550 
2016,10,9,3,426 
2016,10,9,4,356 
2016,10,9,5,350 
2016,10,9,6,406 
2016,10,9,7,515 
2016,10,9,8,656 
2016,10,9,9,797 
2016,10,9,10,912 
2016,10,9,11,NaN 
2016,10,9,12,1010 
2016,10,9,13,999 
2016,10,9,14,966 
2016,10,9,15,931 
2016,10,9,16,913 
2016,10,9,17,923 
2016,10,9,18,966 
2016,10,9,19,1038 
2016,10,9,20,1123 
2016,10,9,21,1192 
2016,10,9,22,1222 
2016,10,9,23,NaN 
2016,10,10,0,1096 
2016,10,10,1,939 
2016,10,10,2,744 
2016,10,10,3,545 
2016,10,10,4,380 
2016,10,10,5,281 
2016,10,10,6,268 
2016,10,10,7,345 
2016,10,10,8,498 
2016,10,10,9,693 
2016,10,10,10,883 
2016,10,10,11,NaN 
2016,10,10,12,1109 
2016,10,10,13,1115 
2016,10,10,14,1060 
2016,10,10,15,969 
2016,10,10,16,875 
2016,10,10,17,812 
2016,10,10,18,804 
2016,10,10,19,859 
2016,10,10,20,970 
2016,10,10,21,1108 
2016,10,10,22,1233 
2016,10,10,23,NaN 
2016,10,11,0,1291 
2016,10,11,1,1179 
2016,10,11,2,981 
2016,10,11,3,732 
2016,10,11,4,483 
2016,10,11,5,285 
2016,10,11,6,183 
2016,10,11,7,199 
2016,10,11,8,331 
2016,10,11,9,551 
2016,10,11,10,806 
2016,10,11,11,NaN 
2016,10,11,12,1190 
2016,10,11,13,1241 
2016,10,11,14,1188 
2016,10,11,15,1057 
2016,10,11,16,891 
2016,10,11,17,741 
2016,10,11,18,655 
2016,10,11,19,660 
2016,10,11,20,762 
2016,10,11,21,939 
2016,10,11,22,1146 
2016,10,11,23,NaN 
2016,10,12,0,1420 
2016,10,12,1,1392 
2016,10,12,2,1233 
2016,10,12,3,972 
2016,10,12,4,663 
2016,10,12,5,373 
2016,10,12,6,169 
2016,10,12,7,99 
2016,10,12,8,178 
2016,10,12,9,391 
2016,10,12,10,687 
2016,10,12,11,NaN 
2016,10,12,12,1237 
2016,10,12,13,1362 
2016,10,12,14,1345 
2016,10,12,15,1200 
2016,10,12,16,975 
2016,10,12,17,734 
2016,10,12,18,547 
2016,10,12,19,466 
2016,10,12,20,517 
2016,10,12,21,692 
2016,10,12,22,951 
2016,10,12,23,NaN 
2016,10,13,0,1443 
2016,10,13,1,1532 
2016,10,13,2,1460 
2016,10,13,3,1235 
2016,10,13,4,904 
2016,10,13,5,546 
2016,10,13,6,243 
2016,10,13,7,69 
2016,10,13,8,67 
2016,10,13,9,234 
2016,10,13,10,535 
2016,10,13,11,NaN 
2016,10,13,12,1234 
2016,10,13,13,1455 
2016,10,13,14,1512 
2016,10,13,15,1394 
2016,10,13,16,1139 
2016,10,13,17,819 
2016,10,13,18,520 
2016,10,13,19,322 
2016,10,13,20,277 
2016,10,13,21,398 
2016,10,13,22,658 
2016,10,13,23,NaN 
2016,10,14,0,1324 
2016,10,14,1,1549 
2016,10,14,2,1605 
2016,10,14,3,1470 
2016,10,14,4,1174 
2016,10,14,5,788 
2016,10,14,6,409 
2016,10,14,7,131 
2016,10,14,8,23 
2016,10,14,9,111 
2016,10,14,10,375 
2016,10,14,11,NaN 
2016,10,14,12,1163 
2016,10,14,13,1490 
2016,10,14,14,1652 
2016,10,14,15,1608 
2016,10,14,16,1374 
2016,10,14,17,1010 
2016,10,14,18,613 
2016,10,14,19,284 
2016,10,14,20,104 
2016,10,14,21,115 
2016,10,14,22,315 
2016,10,14,23,NaN 
2016,10,15,0,1054 
2016,10,15,1,1403 
2016,10,15,2,1608 
2016,10,15,3,1612 
2016,10,15,4,1413 
2016,10,15,5,1062 
2016,10,15,6,653 
2016,10,15,7,293 
2016,10,15,8,74 
2016,10,15,9,54 
2016,10,15,10,238 
2016,10,15,11,NaN 
2016,10,15,12,1023 
2016,10,15,13,1437 
2016,10,15,14,1718 
2016,10,15,15,1791 
2016,10,15,16,1635 
2016,10,15,17,1290 
2016,10,15,18,840 
2016,10,15,19,397 
2016,10,15,20,68 
2016,10,15,21,-73 
2016,10,15,22,3 
2016,10,15,23,NaN 
2016,10,16,0,670 
2016,10,16,1,1095 
2016,10,16,2,1434 
2016,10,16,3,1598 
2016,10,16,4,1548 
2016,10,16,5,1301 
2016,10,16,6,929 
2016,10,16,7,535 
2016,10,16,8,230 
2016,10,16,9,93 
2016,10,16,10,164 
2016,10,16,11,NaN 
2016,10,16,12,835 
2016,10,16,13,1287 
2016,10,16,14,1669 
2016,10,16,15,1875 
2016,10,16,16,1849 
2016,10,16,17,1592 
2016,10,16,18,1163 
2016,10,16,19,664 
2016,10,16,20,212 
2016,10,16,21,-90 
2016,10,16,22,-182 
2016,10,16,23,NaN 
2016,10,17,0,263 
2016,10,17,1,683 
2016,10,17,2,1098 
2016,10,17,3,1401 
2016,10,17,4,1518 
2016,10,17,5,1429 
2016,10,17,6,1166 
2016,10,17,7,810 
2016,10,17,8,469 
2016,10,17,9,240 
2016,10,17,10,188 
2016,10,17,11,NaN 
2016,10,17,12,650 
2016,10,17,13,1072 
2016,10,17,14,1499 
2016,10,17,15,1816 
2016,10,17,16,1936 
2016,10,17,17,1822 
2016,10,17,18,1496 
2016,10,17,19,1026 
2016,10,17,20,521 
2016,10,17,21,94 
2016,10,17,22,-166 
2016,10,17,23,NaN 
2016,10,18,0,-51 
2016,10,18,1,274 
2016,10,18,2,677 
2016,10,18,3,1053 
2016,10,18,4,1308 
2016,10,18,5,1389 
2016,10,18,6,1286 
2016,10,18,7,1043 
2016,10,18,8,740 
2016,10,18,9,474 
2016,10,18,10,324 
2016,10,18,11,NaN 
2016,10,18,12,528 
2016,10,18,13,855 
2016,10,18,14,1251 
2016,10,18,15,1616 
2016,10,18,16,1854 
2016,10,18,17,1898 
2016,10,18,18,1729 
2016,10,18,19,1375 
2016,10,18,20,911 
2016,10,18,21,440 
2016,10,18,22,60 
2016,10,18,23,NaN 
2016,10,19,0,-176 
2016,10,19,1,-12 
2016,10,19,2,288 
2016,10,19,3,643 
2016,10,19,4,964 
2016,10,19,5,1178 
2016,10,19,6,1243 
2016,10,19,7,1158 
2016,10,19,8,965 
2016,10,19,9,735 
2016,10,19,10,547 
2016,10,19,11,NaN 
2016,10,19,12,515 
2016,10,19,13,708 
2016,10,19,14,1003 
2016,10,19,15,1336 
2016,10,19,16,1623 
2016,10,19,17,1788 
2016,10,19,18,1783 
2016,10,19,19,1598 
2016,10,19,20,1263 
2016,10,19,21,845 
2016,10,19,22,433 
2016,10,19,23,NaN 
2016,10,20,0,-75 
2016,10,20,1,-93 
2016,10,20,2,44 
2016,10,20,3,290 
2016,10,20,4,583 
2016,10,20,5,853 
2016,10,20,6,1042 
2016,10,20,7,1117 
2016,10,20,8,1076 
2016,10,20,9,951 
2016,10,20,10,796 
2016,10,20,11,NaN 
2016,10,20,12,622 
2016,10,20,13,677 
2016,10,20,14,835 
2016,10,20,15,1066 
2016,10,20,16,1319 
2016,10,20,17,1532 
2016,10,20,18,1648 
2016,10,20,19,1630 
2016,10,20,20,1468 
2016,10,20,21,1185 
2016,10,20,22,838 
2016,10,20,23,NaN 
2016,10,21,0,213 
2016,10,21,1,43 
2016,10,21,2,4 
2016,10,21,3,92 
2016,10,21,4,276 
2016,10,21,5,511 
2016,10,21,6,747 
2016,10,21,7,936 
2016,10,21,8,1043 
2016,10,21,9,1059 
2016,10,21,10,1000 
2016,10,21,11,NaN 
2016,10,21,12,814 
2016,10,21,13,768 
2016,10,21,14,791 
2016,10,21,15,886 
2016,10,21,16,1039 
2016,10,21,17,1217 
2016,10,21,18,1378 
2016,10,21,19,1478 
2016,10,21,20,1479 
2016,10,21,21,1369 
2016,10,21,22,1158 
2016,10,21,23,NaN 
2016,10,22,0,594 
2016,10,22,1,339 
2016,10,22,2,161 
2016,10,22,3,86 
2016,10,22,4,120 
2016,10,22,5,250 
2016,10,22,6,449 
2016,10,22,7,678 
2016,10,22,8,887 
2016,10,22,9,1037 
2016,10,22,10,1106 
2016,10,22,11,NaN 
2016,10,22,12,1031 
2016,10,22,13,942 
2016,10,22,14,866 
2016,10,22,15,832 
2016,10,22,16,856 
2016,10,22,17,939 
2016,10,22,18,1067 
2016,10,22,19,1208 
2016,10,22,20,1321 
2016,10,22,21,1366 
2016,10,22,22,1319 
2016,10,22,23,NaN 
2016,10,23,0,958 
2016,10,23,1,699 
2016,10,23,2,447 
2016,10,23,3,248 
2016,10,23,4,136 
2016,10,23,5,129 
2016,10,23,6,231 
2016,10,23,7,425 
2016,10,23,8,670 
2016,10,23,9,910 
2016,10,23,10,1098 
2016,10,23,11,NaN 
2016,10,23,12,1211 
2016,10,23,13,1140 
2016,10,23,14,1020 
2016,10,23,15,891 
2016,10,23,16,794 
2016,10,23,17,758 
2016,10,23,18,798 
2016,10,23,19,910 
2016,10,23,20,1063 
2016,10,23,21,1212 
2016,10,23,22,1310 
2016,10,23,23,NaN 
2016,10,24,0,1222 
2016,10,24,1,1029 
2016,10,24,2,775 
2016,10,24,3,510 
2016,10,24,4,289 
2016,10,24,5,154 
2016,10,24,6,135 
2016,10,24,7,244 
2016,10,24,8,459 
2016,10,24,9,734 
2016,10,24,10,1004 
2016,10,24,11,NaN 
2016,10,24,12,1320 
2016,10,24,13,1311 
2016,10,24,14,1200 
2016,10,24,15,1024 
2016,10,24,16,837 
2016,10,24,17,690 
2016,10,24,18,621 
2016,10,24,19,655 
2016,10,24,20,784 
2016,10,24,21,972 
2016,10,24,22,1166 
2016,10,24,23,NaN 
2016,10,25,0,1348 
2016,10,25,1,1264 
2016,10,25,2,1067 
2016,10,25,3,799 
2016,10,25,4,518 
2016,10,25,5,287 
2016,10,25,6,158 
2016,10,25,7,163 
2016,10,25,8,307 
2016,10,25,9,562 
2016,10,25,10,867 
2016,10,25,11,NaN 
2016,10,25,12,1353 
2016,10,25,13,1427 
2016,10,25,14,1364 
2016,10,25,15,1187 
2016,10,25,16,949 
2016,10,25,17,714 
2016,10,25,18,542 
2016,10,25,19,478 
2016,10,25,20,540 
2016,10,25,21,712 
2016,10,25,22,946 
2016,10,25,23,NaN 
2016,10,26,0,1340 
2016,10,26,1,1379 
2016,10,26,2,1276 
2016,10,26,3,1054 
2016,10,26,4,766 
2016,10,26,5,480 
2016,10,26,6,266 
2016,10,26,7,175 
2016,10,26,8,234 
2016,10,26,9,434 
2016,10,26,10,731 
2016,10,26,11,NaN 
2016,10,26,12,1326 
2016,10,26,13,1483 
2016,10,26,14,1489 
2016,10,26,15,1345 
2016,10,26,16,1094 
2016,10,26,17,803 
2016,10,26,18,545 
2016,10,26,19,385 
2016,10,26,20,360 
2016,10,26,21,475 
2016,10,26,22,703 
2016,10,26,23,NaN 
2016,10,27,0,1229 
2016,10,27,1,1379 
2016,10,27,2,1385 
2016,10,27,3,1242 
2016,10,27,4,987 
2016,10,27,5,688 
2016,10,27,6,420 
2016,10,27,7,254 
2016,10,27,8,231 
2016,10,27,9,361 
2016,10,27,10,619 
2016,10,27,11,NaN 
2016,10,27,12,1262 
2016,10,27,13,1488 
2016,10,27,14,1568 
2016,10,27,15,1480 
2016,10,27,16,1248 
2016,10,27,17,932 
2016,10,27,18,611 
2016,10,27,19,365 
2016,10,27,20,249 
2016,10,27,21,288 
2016,10,27,22,471 
2016,10,27,23,NaN 
2016,10,28,0,1049 
2016,10,28,1,1286 
2016,10,28,2,1395 
2016,10,28,3,1347 
2016,10,28,4,1157 
2016,10,28,5,879 
2016,10,28,6,591 
2016,10,28,7,371 
2016,10,28,8,280 
2016,10,28,9,340 
2016,10,28,10,543 
2016,10,28,11,NaN 
2016,10,28,12,1180 
2016,10,28,13,1456 
2016,10,28,14,1603 
2016,10,28,15,1582 
2016,10,28,16,1392 
2016,10,28,17,1081 
2016,10,28,18,724 
2016,10,28,19,408 
2016,10,28,20,206 
2016,10,28,21,159 
2016,10,28,22,275 
2016,10,28,23,NaN 
2016,10,29,0,834 
2016,10,29,1,1127 
2016,10,29,2,1322 
2016,10,29,3,1370 
2016,10,29,4,1262 
2016,10,29,5,1035 
2016,10,29,6,756 
2016,10,29,7,507 
2016,10,29,8,362 
2016,10,29,9,358 
2016,10,29,10,502 
2016,10,29,11,NaN 
2016,10,29,12,1091 
2016,10,29,13,1396 
2016,10,29,14,1599 
2016,10,29,15,1643 
2016,10,29,16,1513 
2016,10,29,17,1233 
2016,10,29,18,868 
2016,10,29,19,504 
2016,10,29,20,227 
2016,10,29,21,95 
2016,10,29,22,130 
2016,10,29,23,NaN 
2016,10,30,0,611 
2016,10,30,1,928 
2016,10,30,2,1185 
2016,10,30,3,1317 
2016,10,30,4,1298 
2016,10,30,5,1140 
2016,10,30,6,897 
2016,10,30,7,646 
2016,10,30,8,464 
2016,10,30,9,406 
2016,10,30,10,491 
2016,10,30,11,NaN 
2016,10,30,12,1003 
2016,10,30,13,1316 
2016,10,30,14,1559 
2016,10,30,15,1664 
2016,10,30,16,1598 
2016,10,30,17,1371 
2016,10,30,18,1026 
2016,10,30,19,643 
2016,10,30,20,309 
2016,10,30,21,97 
2016,10,30,22,47 
2016,10,30,23,NaN 
2016,10,31,0,405 
2016,10,31,1,714 
2016,10,31,2,1004 
2016,10,31,3,1203 
2016,10,31,4,1266 
2016,10,31,5,1188 
2016,10,31,6,1002 
2016,10,31,7,773 
2016,10,31,8,577 
2016,10,31,9,477 
2016,10,31,10,506 
2016,10,31,11,NaN 
2016,10,31,12,922 
2016,10,31,13,1223 
2016,10,31,14,1488 
2016,10,31,15,1643 
2016,10,31,16,1643 
2016,10,31,17,1479 
2016,10,31,18,1180 
2016,10,31,19,807 
2016,10,31,20,442 
2016,10,31,21,166 
2016,10,31,22,34 
2016,10,31,23,NaN 
2016,11,1,0,239 
2016,11,1,1,509 
2016,11,1,2,802 
2016,11,1,3,1043 
2016,11,1,4,1175 
2016,11,1,5,1176 
2016,11,1,6,1062 
2016,11,1,7,877 
2016,11,1,8,689 
2016,11,1,9,563 
2016,11,1,10,544 
2016,11,1,11,NaN 
2016,11,1,12,855 
2016,11,1,13,1125 
2016,11,1,14,1393 
2016,11,1,15,1584 
2016,11,1,16,1643 
2016,11,1,17,1548 
2016,11,1,18,1312 
2016,11,1,19,977 
2016,11,1,20,612 
2016,11,1,21,296 
2016,11,1,22,93 
2016,11,1,23,NaN 
2016,11,2,0,129 
2016,11,2,1,336 
2016,11,2,2,602 
2016,11,2,3,856 
2016,11,2,4,1037 
2016,11,2,5,1110 
2016,11,2,6,1071 
2016,11,2,7,947 
2016,11,2,8,789 
2016,11,2,9,659 
2016,11,2,10,606 
2016,11,2,11,NaN 
2016,11,2,12,807 
2016,11,2,13,1033 
2016,11,2,14,1282 
2016,11,2,15,1489 
2016,11,2,16,1596 
2016,11,2,17,1569 
2016,11,2,18,1406 
2016,11,2,19,1131 
2016,11,2,20,797 
2016,11,2,21,471 
2016,11,2,22,219 
2016,11,2,23,NaN 
2016,11,3,0,90 
2016,11,3,1,217 
2016,11,3,2,427 
2016,11,3,3,664 
2016,11,3,4,868 
2016,11,3,5,996 
2016,11,3,6,1029 
2016,11,3,7,976 
2016,11,3,8,869 
2016,11,3,9,756 
2016,11,3,10,686 
2016,11,3,11,NaN 
2016,11,3,12,786 
2016,11,3,13,956 
2016,11,3,14,1167 
2016,11,3,15,1367 
2016,11,3,16,1504 
2016,11,3,17,1536 
2016,11,3,18,1449 
2016,11,3,19,1250 
2016,11,3,20,973 
2016,11,3,21,669 
2016,11,3,22,398 
2016,11,3,23,NaN 
2016,11,4,0,129 
2016,11,4,1,166 
2016,11,4,2,299 
2016,11,4,3,488 
2016,11,4,4,685 
2016,11,4,5,845 
2016,11,4,6,941 
2016,11,4,7,961 
2016,11,4,8,919 
2016,11,4,9,845 
2016,11,4,10,779 
2016,11,4,11,NaN 
2016,11,4,12,798 
2016,11,4,13,906 
2016,11,4,14,1063 
2016,11,4,15,1233 
2016,11,4,16,1374 
2016,11,4,17,1449 
2016,11,4,18,1431 
2016,11,4,19,1316 
2016,11,4,20,1118 
2016,11,4,21,866 
2016,11,4,22,608 
2016,11,4,23,NaN 
2016,11,5,0,246 
2016,11,5,1,194 
2016,11,5,2,236 
2016,11,5,3,353 
2016,11,5,4,511 
2016,11,5,5,674 
2016,11,5,6,811 
2016,11,5,7,899 
2016,11,5,8,931 
2016,11,5,9,916 
2016,11,5,10,877 
2016,11,5,11,NaN 
2016,11,5,12,848 
2016,11,5,13,894 
2016,11,5,14,984 
2016,11,5,15,1103 
2016,11,5,16,1223 
2016,11,5,17,1314 
2016,11,5,18,1351 
2016,11,5,19,1317 
2016,11,5,20,1207 
2016,11,5,21,1034 
2016,11,5,22,823 
2016,11,5,23,NaN 
2016,11,6,0,426 
2016,11,6,1,300 
2016,11,6,2,249 
2016,11,6,3,277 
2016,11,6,4,369 
2016,11,6,5,503 
2016,11,6,6,654 
2016,11,6,7,794 
2016,11,6,8,899 
2016,11,6,9,956 
2016,11,6,10,968 
2016,11,6,11,NaN 
2016,11,6,12,933 
2016,11,6,13,926 
2016,11,6,14,947 
2016,11,6,15,997 
2016,11,6,16,1069 
2016,11,6,17,1146 
2016,11,6,18,1212 
2016,11,6,19,1244 
2016,11,6,20,1225 
2016,11,6,21,1146 
2016,11,6,22,1012 
2016,11,6,23,NaN 
2016,11,7,0,649 
2016,11,7,1,474 
2016,11,7,2,342 
2016,11,7,3,273 
2016,11,7,4,280 
2016,11,7,5,356 
2016,11,7,6,488 
2016,11,7,7,654 
2016,11,7,8,821 
2016,11,7,9,956 
2016,11,7,10,1038 
2016,11,7,11,NaN 
2016,11,7,12,1047 
2016,11,7,13,1004 
2016,11,7,14,959 
2016,11,7,15,930 
2016,11,7,16,931 
2016,11,7,17,965 
2016,11,7,18,1026 
2016,11,7,19,1099 
2016,11,7,20,1159 
2016,11,7,21,1180 
2016,11,7,22,1144 
2016,11,7,23,NaN 
2016,11,8,0,888 
2016,11,8,1,697 
2016,11,8,2,506 
2016,11,8,3,349 
2016,11,8,4,258 
2016,11,8,5,254 
2016,11,8,6,337 
2016,11,8,7,498 
2016,11,8,8,704 
2016,11,8,9,912 
2016,11,8,10,1076 
2016,11,8,11,NaN 
2016,11,8,12,1183 
2016,11,8,13,1127 
2016,11,8,14,1028 
2016,11,8,15,918 
2016,11,8,16,830 
2016,11,8,17,792 
2016,11,8,18,813 
2016,11,8,19,890 
2016,11,8,20,1003 
2016,11,8,21,1116 
2016,11,8,22,1190 
2016,11,8,23,NaN 
2016,11,9,0,1110 
2016,11,9,1,944 
2016,11,9,2,726 
2016,11,9,3,501 
2016,11,9,4,316 
2016,11,9,5,216 
2016,11,9,6,225 
2016,11,9,7,347 
2016,11,9,8,561 
2016,11,9,9,823 
2016,11,9,10,1071 
2016,11,9,11,NaN 
2016,11,9,12,1326 
2016,11,9,13,1290 
2016,11,9,14,1160 
2016,11,9,15,978 
2016,11,9,16,793 
2016,11,9,17,654 
2016,11,9,18,597 
2016,11,9,19,636 
2016,11,9,20,762 
2016,11,9,21,941 
2016,11,9,22,1120 
2016,11,9,23,NaN 
2016,11,10,0,1270 
2016,11,10,1,1177 
2016,11,10,2,978 
2016,11,10,3,718 
2016,11,10,4,457 
2016,11,10,5,257 
2016,11,10,6,171 
2016,11,10,7,224 
2016,11,10,8,411 
2016,11,10,9,695 
2016,11,10,10,1013 
2016,11,10,11,NaN 
2016,11,10,12,1453 
2016,11,10,13,1476 
2016,11,10,14,1355 
2016,11,10,15,1125 
2016,11,10,16,847 
2016,11,10,17,592 
2016,11,10,18,421 
2016,11,10,19,375 
2016,11,10,20,463 
2016,11,10,21,660 
2016,11,10,22,917 
2016,11,10,23,NaN 
2016,11,11,0,1319 
2016,11,11,1,1343 
2016,11,11,2,1218 
2016,11,11,3,973 
2016,11,11,4,670 
2016,11,11,5,387 
2016,11,11,6,197 
2016,11,11,7,155 
2016,11,11,8,278 
2016,11,11,9,544 
2016,11,11,10,898 
2016,11,11,11,NaN 
2016,11,11,12,1532 
2016,11,11,13,1652 
2016,11,11,14,1589 
2016,11,11,15,1358 
2016,11,11,16,1017 
2016,11,11,17,649 
2016,11,11,18,343 
2016,11,11,19,167 
2016,11,11,20,158 
2016,11,11,21,314 
2016,11,11,22,593 
2016,11,11,23,NaN 
2016,11,12,0,1214 
2016,11,12,1,1384 
2016,11,12,2,1385 
2016,11,12,3,1218 
2016,11,12,4,928 
2016,11,12,5,597 
2016,11,12,6,316 
2016,11,12,7,164 
2016,11,12,8,190 
2016,11,12,9,394 
2016,11,12,10,737 
2016,11,12,11,NaN 
2016,11,12,12,1523 
2016,11,12,13,1766 
2016,11,12,14,1810 
2016,11,12,15,1640 
2016,11,12,16,1293 
2016,11,12,17,851 
2016,11,12,18,415 
2016,11,12,19,85 
2016,11,12,20,-70 
2016,11,12,21,-23 
2016,11,12,22,207 
2016,11,12,23,NaN 
2016,11,13,0,945 
2016,11,13,1,1257 
2016,11,13,2,1416 
2016,11,13,3,1383 
2016,11,13,4,1174 
2016,11,13,5,855 
2016,11,13,6,521 
2016,11,13,7,271 
2016,11,13,8,180 
2016,11,13,9,281 
2016,11,13,10,562 
2016,11,13,11,NaN 
2016,11,13,12,1405 
2016,11,13,13,1765 
2016,11,13,14,1948 
2016,11,13,15,1898 
2016,11,13,16,1620 
2016,11,13,17,1173 
2016,11,13,18,656 
2016,11,13,19,186 
2016,11,13,20,-138 
2016,11,13,21,-252 
2016,11,13,22,-145 
2016,11,13,23,NaN 
2016,11,14,0,553 
2016,11,14,1,964 
2016,11,14,2,1272 
2016,11,14,3,1405 
2016,11,14,4,1337 
2016,11,14,5,1102 
2016,11,14,6,779 
2016,11,14,7,470 
2016,11,14,8,272 
2016,11,14,9,249 
2016,11,14,10,419 
2016,11,14,11,NaN 
2016,11,14,12,1193 
2016,11,14,13,1626 
2016,11,14,14,1940 
2016,11,14,15,2044 
2016,11,14,16,1902 
2016,11,14,17,1536 
2016,11,14,18,1022 
2016,11,14,19,470 
2016,11,14,20,2 
2016,11,14,21,-291 
2016,11,14,22,-357 
2016,11,14,23,NaN 
2016,11,15,0,137 
2016,11,15,1,562 
2016,11,15,2,967 
2016,11,15,3,1251 
2016,11,15,4,1353 
2016,11,15,5,1262 
2016,11,15,6,1024 
2016,11,15,7,723 
2016,11,15,8,461 
2016,11,15,9,324 
2016,11,15,10,362 
2016,11,15,11,NaN 
2016,11,15,12,944 
2016,11,15,13,1377 
2016,11,15,14,1770 
2016,11,15,15,2016 
2016,11,15,16,2041 
2016,11,15,17,1827 
2016,11,15,18,1409 
2016,11,15,19,870 
2016,11,15,20,327 
2016,11,15,21,-108 
2016,11,15,22,-354 
2016,11,15,23,NaN 
2016,11,16,0,-186 
2016,11,16,1,160 
2016,11,16,2,574 
2016,11,16,3,949 
2016,11,16,4,1199 
2016,11,16,5,1276 
2016,11,16,6,1182 
2016,11,16,7,964 
2016,11,16,8,708 
2016,11,16,9,502 
2016,11,16,10,420 
2016,11,16,11,NaN 
2016,11,16,12,737 
2016,11,16,13,1092 
2016,11,16,14,1484 
2016,11,16,15,1812 
2016,11,16,16,1984 
2016,11,16,17,1947 
2016,11,16,18,1694 
2016,11,16,19,1265 
2016,11,16,20,747 
2016,11,16,21,250 
2016,11,16,22,-131 
2016,11,16,23,NaN 
2016,11,17,0,-320 
2016,11,17,1,-124 
2016,11,17,2,205 
2016,11,17,3,581 
2016,11,17,4,914 
2016,11,17,5,1132 
2016,11,17,6,1199 
2016,11,17,7,1120 
2016,11,17,8,942 
2016,11,17,9,740 
2016,11,17,10,588 
2016,11,17,11,NaN 
2016,11,17,12,638 
2016,11,17,13,862 
2016,11,17,14,1173 
2016,11,17,15,1498 
2016,11,17,16,1751 
2016,11,17,17,1862 
2016,11,17,18,1789 
2016,11,17,19,1532 
2016,11,17,20,1133 
2016,11,17,21,672 
2016,11,17,22,243 
2016,11,17,23,NaN 
2016,11,18,0,-235 
2016,11,18,1,-214 
2016,11,18,2,-33 
2016,11,18,3,255 
2016,11,18,4,582 
2016,11,18,5,874 
2016,11,18,6,1071 
2016,11,18,7,1144 
2016,11,18,8,1096 
2016,11,18,9,966 
2016,11,18,10,814 
2016,11,18,11,NaN 
2016,11,18,12,674 
2016,11,18,13,754 
2016,11,18,14,934 
2016,11,18,15,1177 
2016,11,18,16,1424 
2016,11,18,17,1610 
2016,11,18,18,1679 
2016,11,18,19,1600 
2016,11,18,20,1373 
2016,11,18,21,1034 
2016,11,18,22,651 
2016,11,18,23,NaN 
2016,11,19,0,31 
2016,11,19,1,-101 
2016,11,19,2,-86 
2016,11,19,3,62 
2016,11,19,4,303 
2016,11,19,5,584 
2016,11,19,6,846 
2016,11,19,7,1037 
2016,11,19,8,1128 
2016,11,19,9,1117 
2016,11,19,10,1031 
2016,11,19,11,NaN 
2016,11,19,12,820 
2016,11,19,13,783 
2016,11,19,14,824 
2016,11,19,15,940 
2016,11,19,16,1107 
2016,11,19,17,1284 
2016,11,19,18,1423 
2016,11,19,19,1477 
2016,11,19,20,1419 
2016,11,19,21,1245 
2016,11,19,22,980 
2016,11,19,23,NaN 
2016,11,20,0,385 
2016,11,20,1,160 
2016,11,20,2,39 
2016,11,20,3,38 
2016,11,20,4,149 
2016,11,20,5,350 
2016,11,20,6,600 
2016,11,20,7,848 
2016,11,20,8,1046 
2016,11,20,9,1159 
2016,11,20,10,1179 
2016,11,20,11,NaN 
2016,11,20,12,1022 
2016,11,20,13,919 
2016,11,20,14,848 
2016,11,20,15,834 
2016,11,20,16,882 
2016,11,20,17,983 
2016,11,20,18,1111 
2016,11,20,19,1228 
2016,11,20,20,1292 
2016,11,20,21,1274 
2016,11,20,22,1162 
2016,11,20,23,NaN 
2016,11,21,0,729 
2016,11,21,1,484 
2016,11,21,2,282 
2016,11,21,3,161 
2016,11,21,4,141 
2016,11,21,5,226 
2016,11,21,6,405 
2016,11,21,7,644 
2016,11,21,8,894 
2016,11,21,9,1103 
2016,11,21,10,1234 
2016,11,21,11,NaN 
2016,11,21,12,1218 
2016,11,21,13,1105 
2016,11,21,14,970 
2016,11,21,15,850 
2016,11,21,16,778 
2016,11,21,17,771 
2016,11,21,18,830 
2016,11,21,19,938 
2016,11,21,20,1060 
2016,11,21,21,1154 
2016,11,21,22,1183 
2016,11,21,23,NaN 
2016,11,22,0,987 
2016,11,22,1,787 
2016,11,22,2,568 
2016,11,22,3,375 
2016,11,22,4,251 
2016,11,22,5,223 
2016,11,22,6,302 
2016,11,22,7,483 
2016,11,22,8,730 
2016,11,22,9,989 
2016,11,22,10,1206 
2016,11,22,11,NaN 
2016,11,22,12,1366 
2016,11,22,13,1290 
2016,11,22,14,1139 
2016,11,22,15,954 
2016,11,22,16,783 
2016,11,22,17,666 
2016,11,22,18,628 
2016,11,22,19,677 
2016,11,22,20,795 
2016,11,22,21,943 
2016,11,22,22,1076 
2016,11,22,23,NaN 
2016,11,23,0,1128 
2016,11,23,1,1014 
2016,11,23,2,831 
2016,11,23,3,619 
2016,11,23,4,431 
2016,11,23,5,312 
2016,11,23,6,295 
2016,11,23,7,393 
2016,11,23,8,595 
2016,11,23,9,860 
2016,11,23,10,1127 
2016,11,23,11,NaN 
2016,11,23,12,1451 
2016,11,23,13,1440 
2016,11,23,14,1313 
2016,11,23,15,1104 
2016,11,23,16,866 
2016,11,23,17,654 
2016,11,23,18,516 
2016,11,23,19,480 
2016,11,23,20,549 
2016,11,23,21,702 
2016,11,23,22,889 
2016,11,23,23,NaN 
